work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,company_location,company_size,work_setting
2022,2,0,40,150260,16,150260,87,76,1,2
2022,2,0,40,109280,16,109280,87,76,1,2
2022,1,0,71,160000,16,160000,87,76,1,2
2022,1,0,71,130000,16,130000,87,76,1,2
2022,0,0,36,67000,16,67000,13,11,1,1
2022,0,0,36,52000,16,52000,13,11,1,1
2022,2,0,45,154000,16,154000,87,76,1,2
2022,2,0,45,126000,16,126000,87,76,1,2
2022,2,0,36,129000,16,129000,87,76,1,1
2022,2,0,36,150000,16,150000,87,76,1,2
2022,1,0,6,200000,16,200000,37,76,2,2
2023,1,0,43,88000,7,95012,31,25,2,0
2023,2,0,42,186000,16,186000,87,76,1,1
2023,2,0,42,81800,16,81800,87,76,1,1
2023,2,0,71,212000,16,212000,87,76,1,1
2023,2,0,71,93300,16,93300,87,76,1,1
2023,2,0,71,130000,16,130000,87,76,1,2
2023,2,0,71,100000,16,100000,87,76,1,2
2023,1,0,105,224400,16,224400,87,76,1,1
2023,1,0,105,138700,16,138700,87,76,1,1
2023,3,0,45,210000,16,210000,87,76,1,2
2023,3,0,45,168000,16,168000,87,76,1,2
2023,2,0,99,224400,16,224400,87,76,1,1
2023,2,0,99,138700,16,138700,87,76,1,1
2023,1,0,71,35000,8,43064,86,75,1,1
2023,1,0,71,30000,8,36912,86,75,1,1
2023,0,0,36,95000,16,95000,87,76,1,1
2023,0,0,36,75000,16,75000,87,76,1,1
2023,2,0,71,300000,16,300000,87,76,1,1
2023,2,0,71,234000,16,234000,87,76,1,1
2023,1,0,8,140000,16,140000,87,76,1,1
2023,1,0,8,120000,16,120000,87,76,1,1
2023,1,0,99,204500,16,204500,87,76,1,1
2023,1,0,99,142200,16,142200,87,76,1,1
2023,1,0,36,155000,16,155000,87,76,1,1
2023,1,0,36,110000,16,110000,87,76,1,1
2023,2,0,99,266500,16,266500,87,76,1,1
2023,2,0,99,152000,16,152000,87,76,1,1
2023,1,0,13,222200,16,222200,87,76,2,1
2023,1,0,13,136000,16,136000,87,76,2,1
2023,2,0,99,273400,16,273400,87,76,1,1
2023,2,0,99,182200,16,182200,87,76,1,1
2023,2,0,19,167500,16,167500,87,76,1,1
2023,2,0,19,106500,16,106500,87,76,1,1
2023,2,0,45,185900,16,185900,87,76,1,1
2023,2,0,45,129300,16,129300,87,76,1,1
2023,1,0,26,185000,16,185000,87,76,2,1
2023,1,0,26,79600,16,79600,87,76,2,1
2023,2,0,45,122000,16,122000,87,76,1,1
2023,2,0,45,94500,16,94500,87,76,1,1
2023,2,0,45,247300,16,247300,87,76,1,1
2023,2,0,45,139700,16,139700,87,76,1,1
2023,2,0,36,176000,16,176000,87,76,1,1
2023,2,0,36,100000,16,100000,87,76,1,1
2023,2,0,99,204500,16,204500,87,76,1,1
2023,2,0,99,142200,16,142200,87,76,1,1
2023,2,0,122,247600,16,247600,87,76,2,1
2023,2,0,122,127300,16,127300,87,76,2,1
2023,2,0,71,223400,16,223400,87,76,1,2
2023,2,0,71,186200,16,186200,87,76,1,2
2023,2,0,45,167500,16,167500,87,76,1,1
2023,2,0,45,106500,16,106500,87,76,1,1
2023,2,0,71,185900,16,185900,87,76,1,1
2023,2,0,71,129300,16,129300,87,76,1,1
2023,0,0,120,72000,16,72000,87,76,1,2
2023,0,0,120,64000,16,64000,87,76,1,2
2023,2,0,8,179820,16,179820,87,76,1,1
2023,2,0,8,143860,16,143860,87,76,1,1
2023,2,0,122,283050,16,283050,87,76,1,1
2023,2,0,122,188700,16,188700,87,76,1,1
2023,1,0,45,133000,16,133000,87,76,1,1
2023,1,0,45,58400,16,58400,87,76,1,1
2023,2,0,121,141298,16,141298,87,76,1,1
2023,2,0,121,115607,16,115607,87,76,1,1
2023,0,0,36,100000,16,100000,87,76,1,1
2023,2,0,99,266500,16,266500,13,11,1,1
2023,2,0,99,144400,16,144400,13,11,1,1
2023,2,0,45,58000,8,71363,86,75,1,1
2023,2,0,45,45000,8,55368,86,75,1,1
2023,2,0,122,287500,16,287500,87,76,1,1
2023,2,0,122,156000,16,156000,87,76,1,1
2023,1,0,36,90000,16,90000,87,76,1,2
2023,1,0,36,70000,16,70000,87,76,1,2
2023,2,0,45,199000,16,199000,87,76,1,1
2023,2,0,45,162000,16,162000,87,76,1,1
2023,1,0,45,170884,16,170884,87,76,1,2
2023,1,0,45,113923,16,113923,87,76,1,2
2023,1,0,45,184000,16,184000,87,76,1,1
2023,1,0,45,123000,16,123000,87,76,1,1
2023,2,0,71,235750,16,235750,87,76,1,1
2023,2,0,71,174250,16,174250,87,76,1,1
2023,1,0,122,165000,16,165000,87,76,1,2
2023,1,0,122,118800,16,118800,87,76,1,2
2023,2,0,45,225000,16,225000,87,76,1,2
2023,2,0,45,150000,16,150000,87,76,1,2
2023,1,0,99,213900,16,213900,87,76,1,1
2023,1,0,99,116800,16,116800,87,76,1,1
2023,2,0,71,220000,16,220000,87,76,1,2
2023,2,0,71,150000,16,150000,87,76,1,2
2023,1,0,71,150000,16,150000,87,76,1,1
2023,1,0,71,100000,16,100000,87,76,1,1
2023,1,0,99,247500,16,247500,87,76,1,1
2023,1,0,99,172200,16,172200,87,76,1,1
2023,1,0,45,155000,16,155000,87,76,1,1
2023,1,0,45,120000,16,120000,87,76,1,1
2023,2,0,45,226700,16,226700,87,76,1,1
2023,2,0,45,133300,16,133300,87,76,1,1
2023,2,0,45,184000,16,184000,87,76,1,1
2023,2,0,45,123000,16,123000,87,76,1,1
2023,2,0,71,130000,16,130000,87,76,1,1
2023,2,0,71,117000,16,117000,87,76,1,1
2023,2,0,66,160000,16,160000,87,76,1,2
2023,2,0,66,140000,16,140000,87,76,1,2
2023,1,0,71,166000,16,166000,87,76,1,1
2023,1,0,71,73000,16,73000,87,76,1,1
2023,2,0,71,185900,16,185900,87,76,1,2
2023,2,0,71,129300,16,129300,87,76,1,2
2023,1,0,45,130000,16,130000,87,76,1,1
2023,1,0,45,104000,16,104000,87,76,1,1
2023,2,0,45,143000,16,143000,87,76,1,2
2023,2,0,45,116000,16,116000,87,76,1,2
2023,1,0,122,220000,16,220000,87,76,1,1
2023,1,0,122,180000,16,180000,87,76,1,1
2023,2,0,45,215000,16,215000,87,76,1,1
2023,2,0,45,200000,16,200000,87,76,1,1
2023,1,0,71,253000,16,253000,87,76,1,1
2023,1,0,71,131000,16,131000,87,76,1,1
2023,2,0,99,220000,16,220000,87,76,1,1
2023,2,0,99,176000,16,176000,87,76,1,1
2023,0,0,62,40000,8,49216,86,75,1,2
2023,0,0,62,30000,8,36912,86,75,1,2
2023,2,0,71,210000,16,210000,87,76,1,1
2023,2,0,71,147000,16,147000,87,76,1,1
2023,1,0,60,186000,16,186000,87,76,1,1
2023,1,0,60,161000,16,161000,87,76,1,1
2023,2,0,99,205000,16,205000,87,76,1,1
2023,1,0,45,220000,16,220000,13,11,1,2
2023,1,0,45,190000,16,190000,13,11,1,2
2023,2,0,36,137000,16,137000,87,76,1,2
2023,2,0,36,110000,16,110000,87,76,1,2
2023,2,0,71,172000,16,172000,87,76,1,2
2023,2,0,71,146000,16,146000,87,76,1,2
2023,1,0,45,148000,16,148000,87,76,1,1
2023,1,0,45,99000,16,99000,87,76,1,1
2023,2,0,71,150000,16,150000,87,76,1,1
2023,0,0,36,105000,16,105000,87,76,1,1
2023,2,0,45,99000,16,99000,87,76,1,1
2023,2,0,45,52500,16,52500,87,76,1,1
2023,2,0,106,180514,16,180514,87,76,1,2
2023,2,0,106,108308,16,108308,87,76,1,2
2023,2,0,99,210000,16,210000,87,76,1,1
2023,2,0,99,147000,16,147000,87,76,1,1
2023,2,0,45,290300,16,290300,87,76,1,1
2023,2,0,45,196685,16,196685,87,76,1,1
2023,2,0,3,220000,16,220000,87,76,1,1
2023,2,0,3,176000,16,176000,87,76,1,1
2023,1,0,99,175000,16,175000,87,76,1,1
2023,1,0,99,130000,16,130000,87,76,1,1
2023,2,0,42,185000,16,185000,87,76,1,1
2023,2,0,42,150000,16,150000,87,76,1,1
2023,2,0,45,145000,16,145000,87,76,1,1
2023,2,0,45,115000,16,115000,87,76,1,1
2023,0,0,97,133000,16,133000,87,76,1,1
2023,0,0,97,58300,16,58300,87,76,1,1
2023,2,0,8,115000,16,115000,87,76,1,1
2023,2,0,8,95000,16,95000,87,76,1,1
2023,1,0,45,89600,8,110244,86,75,1,1
2023,1,0,45,32000,8,39372,86,75,1,1
2023,0,0,71,40000,7,43187,76,67,1,1
2023,0,0,71,29000,7,31310,76,67,1,1
2023,0,0,36,75000,8,92280,86,75,1,1
2023,0,0,36,55000,8,67672,86,75,1,1
2023,2,0,71,70000,7,75577,42,36,2,0
2023,2,0,80,409500,2,303387,13,11,1,2
2023,2,0,80,135000,2,100017,13,11,1,2
2023,2,0,45,230300,16,230300,87,76,1,1
2023,2,0,45,140000,16,140000,87,76,1,1
2023,2,0,45,124935,16,124935,74,65,1,1
2023,2,0,45,76050,16,76050,74,65,1,1
2023,2,0,71,224800,16,224800,87,76,1,1
2023,2,0,71,131100,16,131100,87,76,1,1
2023,2,0,71,258000,16,258000,87,76,1,1
2023,2,0,71,171000,16,171000,87,76,1,1
2023,2,0,45,196000,16,196000,87,76,1,1
2023,2,0,45,121000,16,121000,87,76,1,1
2023,2,0,45,195800,16,195800,87,76,1,1
2023,2,0,45,171500,16,171500,87,76,1,1
2023,1,0,54,166000,16,166000,87,76,1,1
2023,1,0,54,73100,16,73100,87,76,1,1
2023,1,0,71,220000,16,220000,87,76,1,1
2023,1,0,71,160000,16,160000,87,76,1,1
2023,0,0,71,85000,16,85000,87,76,1,1
2023,0,0,71,65000,16,65000,87,76,1,1
2023,1,0,99,220000,16,220000,87,76,1,1
2023,1,0,99,100000,16,100000,87,76,1,1
2023,2,0,71,185000,16,185000,87,76,1,1
2023,2,0,71,152000,16,152000,87,76,1,1
2023,2,0,71,45000,7,48585,76,67,1,1
2023,2,0,71,36000,7,38868,76,67,1,1
2023,1,0,121,220000,16,220000,87,76,1,1
2023,1,0,121,100000,16,100000,87,76,1,1
2023,2,0,36,110000,16,110000,63,55,1,2
2023,2,0,36,80000,16,80000,63,55,1,2
2023,2,0,36,30000,8,36912,86,75,0,2
2023,2,0,71,150200,16,150200,87,76,1,1
2023,2,0,71,71000,16,71000,87,76,1,1
2023,2,0,45,167200,16,167200,87,76,1,1
2023,2,0,45,133000,16,133000,87,76,1,1
2023,2,0,45,58400,16,58400,87,76,1,1
2023,1,0,71,135000,16,135000,87,76,1,1
2023,1,0,71,110000,16,110000,87,76,1,1
2023,1,0,61,85000,8,104584,86,75,1,1
2023,1,0,61,60000,8,73824,86,75,1,1
2023,2,0,71,187415,16,187415,87,76,1,1
2023,2,0,71,114080,16,114080,87,76,1,1
2023,1,0,45,166000,16,166000,87,76,1,1
2023,1,0,45,73100,16,73100,87,76,1,1
2023,2,0,99,306400,16,306400,13,11,1,1
2023,2,0,99,168700,16,168700,13,11,1,1
2023,0,0,36,26800,8,32974,86,75,1,1
2023,2,0,36,165000,16,165000,87,76,1,2
2023,2,0,36,140000,16,140000,87,76,1,2
2023,1,0,8,150000,16,150000,87,76,1,2
2023,1,0,36,167000,16,167000,87,76,1,1
2023,1,0,36,121000,16,121000,87,76,1,1
2023,2,0,71,190200,16,190200,87,76,1,1
2023,2,0,71,95100,16,95100,87,76,1,1
2023,0,0,36,133000,16,133000,87,76,1,1
2023,0,0,36,58400,16,58400,87,76,1,1
2023,1,0,45,90000,16,90000,87,76,1,2
2023,1,0,45,70000,16,70000,87,76,1,2
2023,1,0,71,73100,16,73100,87,76,1,1
2023,2,0,45,135000,16,135000,87,76,1,1
2023,2,0,45,100000,16,100000,87,76,1,1
2023,2,0,45,180514,16,180514,86,75,1,2
2023,2,0,45,108308,16,108308,86,75,1,2
2023,2,0,99,294000,16,294000,87,76,1,1
2023,2,0,99,192000,16,192000,87,76,1,1
2023,2,0,99,266000,16,266000,87,76,1,1
2023,2,0,99,167000,16,167000,87,76,1,1
2023,2,0,99,200000,16,200000,87,76,1,2
2023,2,0,99,150000,16,150000,87,76,1,2
2023,0,0,36,163800,16,163800,87,76,1,2
2023,0,0,36,88200,16,88200,87,76,1,2
2023,2,0,36,180400,16,180400,87,76,1,1
2023,2,0,36,138800,16,138800,87,76,1,1
2023,1,0,36,55000,8,67672,86,75,1,1
2023,1,0,36,45000,8,55368,86,75,1,1
2023,2,0,99,319000,16,319000,87,76,1,2
2023,2,0,99,206000,16,206000,87,76,1,2
2023,2,0,71,215000,16,215000,87,76,1,1
2023,2,0,71,142000,16,142000,87,76,1,1
2023,2,0,71,266000,16,266000,87,76,1,1
2023,2,0,71,167000,16,167000,87,76,1,1
2023,2,0,36,140130,16,140130,87,76,1,1
2023,2,0,36,84870,16,84870,87,76,1,1
2023,1,0,45,178300,16,178300,87,76,1,1
2023,1,0,45,105400,16,105400,87,76,1,1
2023,2,0,99,215000,16,215000,87,76,1,1
2023,2,0,99,142000,16,142000,87,76,1,1
2023,2,0,122,240000,16,240000,87,76,1,2
2023,2,0,122,210000,16,210000,87,76,1,2
2023,1,0,45,150000,16,150000,87,76,1,1
2023,2,0,64,116000,16,116000,87,76,1,1
2023,2,0,64,90000,16,90000,87,76,1,1
2023,2,0,64,145000,16,145000,87,76,1,1
2023,2,0,64,128000,16,128000,87,76,1,1
2023,2,0,45,154000,16,154000,87,76,1,2
2023,2,0,45,126000,16,126000,87,76,1,2
2023,2,0,106,240000,16,240000,87,76,1,1
2023,2,0,106,157250,16,157250,87,76,1,1
2023,3,0,45,219650,16,219650,87,76,1,2
2023,3,0,45,136000,16,136000,87,76,1,2
2023,1,0,99,180000,16,180000,87,76,1,2
2023,1,0,99,125000,16,125000,87,76,1,2
2023,2,0,71,247600,16,247600,87,76,2,1
2023,2,0,71,127300,16,127300,87,76,2,1
2023,1,0,71,60000,16,60000,87,76,1,1
2023,1,0,71,55000,16,55000,87,76,1,1
2023,1,0,45,250000,16,250000,87,76,1,1
2023,1,0,45,125000,16,125000,87,76,1,1
2023,2,0,99,190000,16,190000,87,76,1,2
2023,2,0,99,170000,16,170000,87,76,1,2
2023,2,0,71,202600,16,202600,87,76,1,2
2023,2,0,71,168800,16,168800,87,76,1,2
2023,1,0,45,132000,16,132000,87,76,1,2
2023,1,0,45,111000,16,111000,87,76,1,2
2023,2,0,71,203000,16,203000,87,76,1,2
2023,2,0,71,127000,16,127000,87,76,1,2
2023,1,0,23,125009,16,125009,87,76,1,2
2023,1,0,23,83339,16,83339,87,76,1,2
2023,2,0,36,112200,16,112200,87,76,1,2
2023,2,0,36,91800,16,91800,87,76,1,2
2023,2,0,99,200000,16,200000,87,76,1,1
2023,2,0,99,160000,16,160000,87,76,1,1
2023,2,0,2,150000,7,161952,29,24,1,0
2023,1,0,45,160000,16,160000,87,76,1,1
2023,0,3,71,133000,16,133000,87,76,1,1
2023,0,3,71,58300,16,58300,87,76,1,1
2023,2,0,45,254000,16,254000,87,76,1,1
2023,2,0,45,159000,16,159000,87,76,1,1
2023,2,0,45,170000,16,170000,87,76,1,1
2023,2,0,45,85000,16,85000,87,76,1,1
2023,1,0,71,130500,16,130500,87,76,1,1
2023,1,0,71,116000,16,116000,87,76,1,1
2023,0,0,120,81400,16,81400,87,76,1,2
2023,0,0,120,43500,16,43500,87,76,1,2
2023,1,0,45,169000,16,169000,87,76,1,1
2023,1,0,45,92000,16,92000,87,76,1,1
2023,2,0,36,166000,16,166000,87,76,1,1
2023,2,0,36,73100,16,73100,87,76,1,1
2023,2,0,122,190000,16,190000,87,76,1,1
2023,2,0,122,165000,16,165000,87,76,1,1
2023,2,0,99,305600,16,305600,87,76,1,1
2023,2,0,99,146600,16,146600,87,76,1,1
2023,2,0,36,150000,16,150000,87,76,1,1
2023,2,0,36,120000,16,120000,87,76,1,1
2023,2,0,45,275000,16,275000,87,76,1,1
2023,2,0,45,146400,16,146400,87,76,1,1
2023,2,0,71,208500,16,208500,87,76,1,1
2023,2,0,71,165000,16,165000,87,76,1,1
2023,2,0,71,258700,16,258700,87,76,1,1
2023,2,0,71,172500,16,172500,87,76,1,1
2023,2,0,45,185000,16,185000,87,76,1,2
2023,2,0,23,198200,16,198200,87,76,1,1
2023,2,0,23,110200,16,110200,87,76,1,1
2023,2,0,105,166000,16,166000,87,76,1,1
2023,2,0,105,73100,16,73100,87,76,1,1
2023,2,0,105,212000,16,212000,87,76,1,1
2023,2,0,105,93300,16,93300,87,76,1,1
2023,2,0,3,212000,16,212000,87,76,1,1
2023,2,0,3,93300,16,93300,87,76,1,1
2023,2,0,45,166000,16,166000,87,76,1,1
2023,2,0,45,73100,16,73100,87,76,1,1
2023,1,0,45,167100,16,167100,87,76,1,1
2023,1,0,45,111400,16,111400,87,76,1,1
2023,0,0,71,166000,16,166000,87,76,1,2
2023,0,0,71,73100,16,73100,87,76,1,2
2023,3,0,36,170000,16,170000,87,76,1,1
2023,3,0,36,145000,16,145000,87,76,1,1
2023,2,0,42,170000,16,170000,87,76,1,2
2023,2,0,42,135000,16,135000,87,76,1,2
2023,2,0,45,139810,16,139810,87,76,1,1
2023,2,0,45,95325,16,95325,87,76,1,1
2023,2,0,122,278700,16,278700,87,76,1,1
2023,2,0,122,159300,16,159300,87,76,1,1
2023,2,0,99,226700,16,226700,13,11,1,2
2023,2,0,99,151100,16,151100,13,11,1,2
2023,2,0,45,247300,16,247300,87,76,1,2
2023,2,0,45,139700,16,139700,87,76,1,2
2023,2,0,71,188000,16,188000,87,76,1,2
2023,2,0,71,139000,16,139000,87,76,1,2
2023,2,0,45,160000,16,160000,87,76,1,1
2023,2,0,45,94000,16,94000,87,76,1,1
2023,1,0,53,127000,16,127000,87,76,1,2
2023,1,0,53,65000,16,65000,87,76,1,2
2023,2,0,96,276000,16,276000,87,76,1,1
2023,2,0,96,174000,16,174000,87,76,1,1
2023,2,0,13,260000,16,260000,87,76,2,1
2023,2,0,13,136000,16,136000,87,76,2,1
2023,3,0,8,250000,16,250000,87,76,1,2
2023,3,0,8,210000,16,210000,87,76,1,2
2023,2,0,99,238000,16,238000,87,76,1,1
2023,3,0,65,212000,16,212000,87,76,1,1
2023,3,0,65,190000,16,190000,87,76,1,1
2023,2,0,121,261500,16,261500,87,76,2,1
2023,2,0,121,134500,16,134500,87,76,2,1
2023,2,0,42,239000,16,239000,87,76,2,1
2023,2,0,42,122900,16,122900,87,76,2,1
2023,2,0,71,158500,16,158500,13,11,1,2
2023,2,0,71,115000,16,115000,13,11,1,2
2023,2,0,96,331640,16,331640,87,76,1,1
2023,2,0,96,267720,16,267720,87,76,1,1
2023,2,0,45,180000,16,180000,87,76,1,1
2023,2,0,45,90000,16,90000,87,76,1,1
2023,1,0,36,83000,16,83000,87,76,1,2
2023,1,0,36,66000,16,66000,87,76,1,2
2023,2,0,71,224250,16,224250,87,76,1,1
2023,2,0,71,121550,16,121550,87,76,1,1
2023,1,0,45,109000,16,109000,87,76,1,2
2023,1,0,45,100000,16,100000,87,76,1,2
2023,2,0,71,205400,16,205400,87,76,1,1
2023,2,0,71,92900,16,92900,87,76,1,1
2023,0,0,96,220000,16,220000,87,76,1,1
2023,0,0,96,130000,16,130000,87,76,1,1
2023,1,0,71,160000,16,160000,87,76,1,2
2023,1,0,71,110000,16,110000,87,76,1,2
2023,2,0,45,230000,16,230000,87,76,1,1
2023,2,0,26,186030,16,186030,87,76,1,2
2023,2,0,26,110200,16,110200,87,76,1,2
2023,1,0,121,130000,16,130000,87,76,1,2
2023,1,0,121,100000,16,100000,87,76,1,2
2023,1,0,71,242000,16,242000,87,76,1,1
2023,1,0,71,106200,16,106200,87,76,1,1
2023,3,0,71,220000,16,220000,87,76,1,2
2023,3,0,71,120000,16,120000,87,76,1,2
2023,0,0,120,91200,16,91200,87,76,1,1
2023,0,0,120,58200,16,58200,87,76,1,1
2023,2,0,71,192000,16,192000,87,76,1,2
2023,2,0,71,178000,16,178000,87,76,1,2
2023,2,0,45,210000,16,210000,87,76,1,2
2023,2,0,45,130000,16,130000,87,76,1,2
2023,0,0,121,160000,16,160000,87,76,1,1
2023,0,0,121,150000,16,150000,87,76,1,1
2023,2,0,42,206000,16,206000,87,76,1,1
2023,2,0,42,134000,16,134000,87,76,1,1
2023,2,0,71,180000,16,180000,87,76,1,2
2023,2,0,71,135000,16,135000,87,76,1,2
2023,2,0,71,200000,16,200000,87,76,1,1
2023,2,0,71,120000,16,120000,87,76,1,1
2023,2,0,99,212000,16,212000,87,76,1,1
2023,2,0,99,93300,16,93300,87,76,1,1
2023,1,0,45,106700,16,106700,87,76,1,1
2023,1,0,45,57700,16,57700,87,76,1,1
2023,2,0,99,266400,16,266400,87,76,1,1
2023,2,0,99,173300,16,173300,87,76,1,1
2023,1,0,36,125000,16,125000,87,76,1,1
2023,1,0,36,100000,16,100000,87,76,1,1
2023,2,0,26,165600,16,165600,87,76,2,1
2023,2,0,26,65800,16,65800,87,76,2,1
2023,1,0,71,210400,16,210400,87,76,1,1
2023,1,0,71,170500,16,170500,87,76,1,1
2023,1,0,45,170000,16,170000,87,76,1,2
2023,1,0,45,160000,16,160000,87,76,1,2
2023,2,0,71,185400,16,185400,87,76,1,2
2023,2,0,71,81536,16,81536,87,76,1,2
2023,2,0,36,193000,16,193000,87,76,1,1
2023,2,0,36,158000,16,158000,87,76,1,1
2023,2,0,45,170000,16,170000,87,76,1,2
2023,2,0,45,100000,16,100000,87,76,1,2
2023,1,0,36,95000,16,95000,87,76,1,2
2023,1,0,36,75000,16,75000,87,76,1,2
2023,1,0,36,115000,16,115000,87,76,1,1
2023,1,0,36,105000,16,105000,87,76,1,1
2023,2,0,45,161900,16,161900,87,76,1,1
2023,1,0,36,80000,16,80000,87,76,1,2
2023,2,0,36,192500,16,192500,87,76,1,2
2023,1,0,8,100000,16,100000,87,76,1,1
2023,1,0,8,75000,16,75000,87,76,1,1
2023,1,0,45,91000,16,91000,87,76,1,1
2023,2,0,99,216600,16,216600,13,11,1,1
2023,2,0,71,166000,16,166000,87,76,1,1
2023,2,0,71,73100,16,73100,87,76,1,1
2023,2,0,96,336300,16,336300,87,76,1,1
2023,2,0,96,179000,16,179000,87,76,1,1
2023,2,0,99,296400,16,296400,87,76,1,1
2023,2,0,99,159600,16,159600,87,76,1,1
2023,2,0,88,258500,16,258500,87,76,1,2
2023,2,0,88,226500,16,226500,87,76,1,2
2023,2,0,122,247250,16,247250,87,76,1,1
2023,2,0,122,118400,16,118400,87,76,1,1
2023,1,0,16,160000,16,160000,87,76,1,1
2023,1,0,16,140000,16,140000,87,76,1,1
2023,2,0,99,93400,16,93400,87,76,1,1
2023,2,0,71,140000,8,172256,86,75,1,2
2023,2,0,71,100000,8,123040,86,75,1,2
2023,2,0,71,219000,16,219000,87,76,1,1
2023,2,0,71,132000,16,132000,87,76,1,1
2023,2,0,71,130500,16,130500,87,76,1,1
2023,2,0,71,116000,16,116000,87,76,1,1
2023,2,0,122,323300,16,323300,87,76,1,1
2023,2,0,122,184700,16,184700,87,76,1,1
2023,2,0,106,250000,16,250000,87,76,1,1
2023,2,0,106,200000,16,200000,87,76,1,1
2023,1,0,71,136000,16,136000,87,76,1,1
2023,1,0,71,91000,16,91000,87,76,1,1
2023,2,0,36,143000,16,143000,13,11,1,2
2023,2,0,36,78000,16,78000,13,11,1,2
2023,0,0,71,135000,16,135000,87,76,1,1
2023,0,0,71,110000,16,110000,87,76,1,1
2023,1,0,45,142000,16,142000,13,11,1,1
2023,1,0,45,102200,16,102200,13,11,1,1
2023,2,0,71,137500,16,137500,87,76,1,1
2023,2,0,71,81500,16,81500,87,76,1,1
2023,2,0,16,202000,16,202000,87,76,1,2
2023,2,0,16,147000,16,147000,87,76,1,2
2023,2,0,71,140000,16,140000,87,76,1,1
2023,2,0,71,125000,16,125000,87,76,1,1
2023,2,0,71,170625,16,170625,87,76,1,1
2023,2,0,71,127950,16,127950,87,76,1,1
2023,1,0,71,100000,8,123040,86,75,1,1
2023,1,0,71,70000,8,86128,86,75,1,1
2023,0,0,36,85256,16,85256,87,76,1,1
2023,0,0,36,71615,16,71615,87,76,1,1
2023,0,0,71,100000,16,100000,87,76,2,1
2023,1,0,120,100000,16,100000,87,76,0,1
2023,3,0,45,185000,16,185000,87,76,1,1
2023,3,0,45,125000,16,125000,87,76,1,1
2023,0,0,51,60000,16,60000,87,76,1,2
2023,0,0,51,52000,16,52000,87,76,1,2
2023,2,0,99,300000,16,300000,87,76,1,1
2023,2,0,99,260000,16,260000,87,76,1,1
2023,2,0,71,225000,16,225000,87,76,1,1
2023,2,0,71,170000,16,170000,87,76,1,1
2023,2,0,23,100000,16,100000,87,76,1,2
2023,2,0,23,80000,16,80000,87,76,1,2
2023,2,0,102,204500,16,204500,87,76,1,1
2023,2,0,102,142200,16,142200,87,76,1,1
2023,2,0,71,297300,16,297300,87,76,1,2
2023,2,0,71,198200,16,198200,87,76,1,2
2023,2,0,99,240000,16,240000,87,76,1,2
2023,2,0,26,185000,16,185000,87,76,2,1
2023,2,0,26,79600,16,79600,87,76,2,1
2023,2,0,13,222200,16,222200,87,76,2,1
2023,2,0,45,110000,16,110000,87,76,1,2
2023,2,0,45,95000,16,95000,87,76,1,2
2023,2,0,99,324000,16,324000,87,76,1,1
2023,2,0,99,159000,16,159000,87,76,1,1
2023,2,0,99,207700,16,207700,13,11,1,1
2023,2,0,99,133700,16,133700,13,11,1,1
2023,1,0,120,71000,16,71000,87,76,1,2
2023,1,0,120,57000,16,57000,87,76,1,2
2023,1,0,36,59000,16,59000,87,76,1,2
2023,1,0,36,50000,16,50000,87,76,1,2
2023,2,0,99,234000,16,234000,87,76,1,2
2023,2,0,99,208000,16,208000,87,76,1,2
2023,2,0,8,187000,16,187000,87,76,1,2
2023,2,0,8,128000,16,128000,87,76,1,2
2023,1,1,3,50000,16,50000,21,11,2,2
2023,1,0,71,60000,7,64781,76,67,2,2
2023,0,0,71,53000,7,57223,57,50,2,0
2023,1,2,64,21000,16,21000,60,43,0,2
2023,1,0,36,135000,16,135000,87,76,1,1
2023,1,0,36,120000,16,120000,87,76,1,1
2023,1,0,42,150000,16,150000,87,76,1,2
2023,1,0,42,140000,16,140000,87,76,1,2
2023,2,0,71,280000,16,280000,87,76,1,2
2023,2,0,71,190000,16,190000,87,76,1,2
2023,1,0,26,35000,8,43064,86,75,1,1
2023,2,0,99,245700,16,245700,87,76,1,1
2023,2,0,99,132300,16,132300,87,76,1,1
2023,1,0,73,90000,16,90000,87,76,1,1
2023,1,0,73,80000,16,80000,87,76,1,1
2023,1,0,71,212000,16,212000,87,76,1,1
2023,1,0,71,93300,16,93300,87,76,1,1
2023,1,0,45,58300,16,58300,87,76,1,1
2023,2,0,36,145640,16,145640,87,76,1,1
2023,2,0,36,84400,16,84400,87,76,1,1
2023,2,0,45,300000,16,300000,87,76,1,2
2023,2,0,45,195000,16,195000,87,76,1,2
2023,2,0,42,190000,16,190000,13,11,1,2
2023,2,0,42,107500,16,107500,13,11,1,2
2023,2,0,36,105000,16,105000,87,76,1,1
2023,2,0,36,75000,16,75000,87,76,1,1
2023,2,0,36,98000,16,98000,87,76,1,2
2023,2,0,71,236160,16,236160,87,76,1,2
2023,2,0,71,159408,16,159408,87,76,1,2
2023,2,0,36,115000,16,115000,87,76,1,2
2023,2,0,36,85000,16,85000,87,76,1,2
2023,2,0,60,145000,16,145000,87,76,1,1
2023,2,0,60,120000,16,120000,87,76,1,1
2023,2,0,36,120350,16,120350,87,76,1,2
2023,2,0,36,74400,16,74400,87,76,1,2
2023,2,0,36,158494,16,158494,87,76,1,2
2023,2,0,36,88052,16,88052,87,76,1,2
2023,2,0,8,181500,16,181500,87,76,1,1
2023,2,0,8,127000,16,127000,87,76,1,1
